,mach_id,prod_id,bmc_id,jdlink_rgstn_ts,factory,mdl_yr,last_end_cptr_tm,series_nm,decal_model_nm
7475,80,8051,6042,2019-01-24 06:34:39.624088,Massachusetts,2020,2019-01-24 06:34:39.624088,T, X9 1100
7476,6135,4141,2896,2019-08-16 05:06:38.697153,Georgia,2010,2019-08-16 05:06:38.697153,X,S790
7477,517,9017,1009,2019-09-14 04:09:09.008591,Nebraska,2018,2019-09-14 04:09:09.008591,T, X9 1100
7478,8110,8953,7996,2019-02-13 06:58:38.432346,American Samoa,2014,2019-02-13 06:58:38.432346,S, X9 1100
7479,7579,4890,3272,2019-02-15 03:20:46.725938,California,2019,2019-02-15 03:20:46.725938,X,S790
7480,2887,7509,5986,2020-05-04 09:18:07.425665,Delaware,2019,2020-05-04 09:18:07.425665,T,S790
7481,9945,391,9578,2020-06-11 04:11:48.499732,Oklahoma,2016,2020-06-11 04:11:48.499732,T,S790
7482,9682,9301,2280,2019-04-16 10:47:01.622713,Puerto Rico,2015,2019-04-16 10:47:01.622713,T,S790
7483,5667,6038,474,2020-05-08 01:32:38.503747,New Mexico,2014,2020-05-08 01:32:38.503747,X, X9 1100
7484,3963,2339,3523,2020-10-04 11:39:33.951209,Ohio,2015,2020-10-04 11:39:33.951209,S,S790
7485,5095,1256,4278,2020-05-20 03:26:18.083102,Wyoming,2012,2020-05-20 03:26:18.083102,W,S790
7486,5055,6944,4034,2020-03-14 09:51:19.906384,Massachusetts,2011,2020-03-14 09:51:19.906384,X,S790
7487,1404,9140,8900,2020-01-13 09:01:15.907060,Idaho,2012,2020-01-13 09:01:15.907060,T, X9 1100
7488,9117,2060,3989,2020-03-18 00:41:40.824194,North Dakota,2013,2020-03-18 00:41:40.824194,S,S790
7489,4262,8053,2123,2020-01-06 09:47:02.644918,Arizona,2018,2020-01-06 09:47:02.644918,S,S790
7490,5821,9299,2581,2020-11-23 04:23:13.514165,Oklahoma,2012,2020-11-23 04:23:13.514165,T, X9 1100
7491,4690,6793,5697,2019-06-17 03:55:41.819370,Hawaii,2017,2019-06-17 03:55:41.819370,T, X9 1100
7492,2190,6874,7297,2019-05-13 03:52:22.100622,Idaho,2014,2019-05-13 03:52:22.100622,S, X9 1100
7493,767,4906,4510,2019-08-22 10:46:02.716229,Michigan,2013,2019-08-22 10:46:02.716229,W,S790
7494,8571,507,6907,2020-11-12 00:28:23.564839,Virginia,2014,2020-11-12 00:28:23.564839,X,S790
7495,5290,6811,2166,2019-09-22 09:52:18.638321,South Dakota,2011,2019-09-22 09:52:18.638321,S,S790
7496,5343,576,3309,2019-10-23 10:42:41.682771,Missouri,2018,2019-10-23 10:42:41.682771,S, X9 1100
7497,5201,6688,5095,2019-09-18 06:02:57.469110,Tennessee,2018,2019-09-18 06:02:57.469110,T,S790
7498,5195,7872,3175,2020-01-20 11:22:48.198838,New York,2012,2020-01-20 11:22:48.198838,W, X9 1100
7499,1158,1298,7001,2020-10-10 11:17:11.253178,California,2020,2020-10-10 11:17:11.253178,S,S790
7500,906,6951,2363,2019-02-19 01:08:46.605583,Missouri,2014,2019-02-19 01:08:46.605583,X,S790
7501,2479,3175,9749,2019-05-12 06:29:30.412342,North Dakota,2011,2019-05-12 06:29:30.412342,X,S790
7502,3733,8983,736,2019-03-23 02:00:48.758945,Florida,2020,2019-03-23 02:00:48.758945,X, X9 1100
7503,7330,4096,9555,2020-04-13 06:04:26.664941,Virgin Islands,2019,2020-04-13 06:04:26.664941,T, X9 1100
7504,9607,240,262,2019-10-20 11:58:24.146913,Alaska,2014,2019-10-20 11:58:24.146913,X, X9 1100
7505,682,5317,8183,2019-07-13 06:03:15.927873,District ,2017,2019-07-13 06:03:15.927873,S, X9 1100
7506,4610,1351,7725,2019-02-08 03:22:48.261208,Arkansas,2010,2019-02-08 03:22:48.261208,T, X9 1100
7507,7444,3441,7371,2020-06-01 07:38:33.014989,Minnesota,2016,2020-06-01 07:38:33.014989,W, X9 1100
7508,6638,1247,5854,2019-01-02 11:51:28.792462,Alaska,2018,2019-01-02 11:51:28.792462,X, X9 1100
7509,9713,8002,1558,2019-10-04 07:40:13.806345,Louisiana,2014,2019-10-04 07:40:13.806345,S, X9 1100
7510,9915,8214,200,2020-01-04 01:12:39.478410,West Virginia,2013,2020-01-04 01:12:39.478410,T,S790
7511,4364,3428,8817,2020-06-12 00:54:21.887879,Missouri,2017,2020-06-12 00:54:21.887879,T,S790
7512,3950,5571,9280,2019-08-18 04:36:02.129851,Michigan,2011,2019-08-18 04:36:02.129851,T, X9 1100
7513,8771,2464,6378,2019-09-11 10:12:08.807240,Ohio,2012,2019-09-11 10:12:08.807240,W, X9 1100
7514,234,4293,9558,2020-02-21 06:21:36.215334,Guam,2012,2020-02-21 06:21:36.215334,X, X9 1100
7515,2814,593,1374,2019-06-02 05:45:53.087648,Maine,2019,2019-06-02 05:45:53.087648,T,S790
7516,8365,3914,5526,2019-08-21 07:38:27.010957,Delaware,2013,2019-08-21 07:38:27.010957,X, X9 1100
7517,7540,4549,9406,2020-01-01 07:03:46.632651,Oregon,2016,2020-01-01 07:03:46.632651,X, X9 1100
7518,1641,5981,7815,2020-08-19 06:49:15.006977,Virginia,2011,2020-08-19 06:49:15.006977,X,S790
7519,346,8708,1315,2019-08-22 04:29:52.838108,Nebraska,2020,2019-08-22 04:29:52.838108,W, X9 1100
7520,6321,7962,9525,2020-03-15 03:26:37.894268,Missouri,2013,2020-03-15 03:26:37.894268,X, X9 1100
7521,6388,3620,4845,2020-07-20 00:49:29.905625,Oklahoma,2018,2020-07-20 00:49:29.905625,T,S790
7522,139,9268,496,2019-09-03 01:04:23.309779,Texas,2011,2019-09-03 01:04:23.309779,W,S790
7523,6188,2395,7457,2019-11-12 11:47:13.624581,New Jersey,2012,2019-11-12 11:47:13.624581,W,S790
7524,172,4948,3039,2020-01-24 01:54:46.142060,West Virginia,2020,2020-01-24 01:54:46.142060,S,S790
7525,1802,8654,5632,2019-03-18 10:03:18.586837,New Jersey,2013,2019-03-18 10:03:18.586837,S,S790
7526,602,9627,5770,2020-01-01 05:27:37.094947,South Dakota,2019,2020-01-01 05:27:37.094947,X,S790
7527,3558,3216,8789,2019-05-12 06:43:05.462767,Alabama,2015,2019-05-12 06:43:05.462767,W, X9 1100
7528,7254,6674,448,2019-01-14 11:13:15.338391,Oklahoma,2020,2019-01-14 11:13:15.338391,S, X9 1100
7529,8931,3568,2101,2019-04-11 07:52:12.449393,Colorado,2010,2019-04-11 07:52:12.449393,T,S790
7530,2722,8789,3952,2019-09-14 02:31:45.096937,South Dakota,2012,2019-09-14 02:31:45.096937,X,S790
7531,9530,7523,2801,2020-11-13 11:09:52.961628,Puerto Rico,2019,2020-11-13 11:09:52.961628,T, X9 1100
7532,454,5297,4530,2019-09-17 00:25:52.173989,Florida,2016,2019-09-17 00:25:52.173989,T,S790
7533,9585,8687,2406,2019-01-08 00:53:44.479298,South Dakota,2020,2019-01-08 00:53:44.479298,S, X9 1100
7534,5722,4188,4599,2020-03-16 07:31:36.815422,Wisconsin,2010,2020-03-16 07:31:36.815422,X, X9 1100
7535,9861,7403,2194,2020-08-10 02:45:19.033696,Arizona,2017,2020-08-10 02:45:19.033696,X, X9 1100
7536,615,380,9996,2020-07-03 06:15:00.691488,Connecticut,2010,2020-07-03 06:15:00.691488,W,S790
7537,3621,7212,959,2020-07-14 05:39:20.822076,Louisiana,2011,2020-07-14 05:39:20.822076,X, X9 1100
7538,3655,5121,7458,2019-05-11 05:24:05.467666,Michigan,2019,2019-05-11 05:24:05.467666,X,S790
7539,5813,5433,2359,2019-04-19 06:36:53.240718,Georgia,2012,2019-04-19 06:36:53.240718,X,S790
7540,6112,7331,3679,2020-11-17 06:30:00.044292,Oregon,2017,2020-11-17 06:30:00.044292,W, X9 1100
7541,3203,2191,4770,2020-03-12 00:22:33.554241,Virginia,2015,2020-03-12 00:22:33.554241,T,S790
7542,9000,6510,162,2020-10-22 11:18:36.196079,Tennessee,2018,2020-10-22 11:18:36.196079,W, X9 1100
7543,6495,8627,104,2019-01-13 10:52:24.674684,South Carolina,2013,2019-01-13 10:52:24.674684,T, X9 1100
7544,63,2116,2992,2020-09-03 03:26:04.745353,Hawaii,2016,2020-09-03 03:26:04.745353,W,S790
7545,8244,2163,2723,2020-11-16 08:00:30.888374,Missouri,2014,2020-11-16 08:00:30.888374,X, X9 1100
7546,2294,8809,7117,2020-08-23 11:19:24.545776,Kentucky,2014,2020-08-23 11:19:24.545776,X,S790
7547,1979,6574,2859,2020-08-11 09:13:30.752165,Wyoming,2011,2020-08-11 09:13:30.752165,W,S790
7548,1000,5025,3422,2019-09-07 06:55:06.191943,South Dakota,2013,2019-09-07 06:55:06.191943,W,S790
7549,1357,5807,8291,2020-05-06 01:10:30.838862,New Hampshire,2016,2020-05-06 01:10:30.838862,T,S790
7550,6991,3123,3776,2019-11-05 01:13:10.357756,American Samoa,2012,2019-11-05 01:13:10.357756,S, X9 1100
7551,8361,2634,4117,2019-01-13 05:38:49.587855,Guam,2019,2019-01-13 05:38:49.587855,S,S790
7552,4302,9509,6529,2020-04-16 08:12:52.782603,Oregon,2017,2020-04-16 08:12:52.782603,W,S790
7553,6809,5550,9225,2020-06-13 04:40:29.987824,Maine,2010,2020-06-13 04:40:29.987824,X, X9 1100
7554,1579,6709,3860,2020-11-16 10:21:23.040378,South Carolina,2018,2020-11-16 10:21:23.040378,S, X9 1100
7555,8053,5466,7623,2019-10-20 06:10:09.769297,Connecticut,2012,2019-10-20 06:10:09.769297,T, X9 1100
7556,7540,7631,9047,2020-06-19 09:49:21.862955,Vermont,2011,2020-06-19 09:49:21.862955,W, X9 1100
7557,7200,5843,7499,2019-02-20 03:38:27.620987,Nebraska,2013,2019-02-20 03:38:27.620987,S,S790
7558,509,9335,525,2020-11-20 03:04:57.541943,Tennessee,2018,2020-11-20 03:04:57.541943,S, X9 1100
7559,7135,8728,8964,2019-10-08 09:55:27.863018,Indiana,2014,2019-10-08 09:55:27.863018,S,S790
7560,3857,5288,3553,2020-05-23 10:27:53.582192,Colorado,2020,2020-05-23 10:27:53.582192,T,S790
7561,2465,6378,5996,2020-05-01 08:17:05.803129,Virgin Islands,2010,2020-05-01 08:17:05.803129,W, X9 1100
7562,9021,558,6495,2019-11-14 02:20:28.411672,of Columbia,2015,2019-11-14 02:20:28.411672,T,S790
7563,7663,4548,2633,2019-06-05 00:38:36.972127,Oregon,2018,2019-06-05 00:38:36.972127,X, X9 1100
7564,2921,5380,7202,2020-06-22 02:47:45.772385,Oregon,2018,2020-06-22 02:47:45.772385,T, X9 1100
7565,4452,6471,7260,2020-03-21 07:45:48.259124,Arkansas,2011,2020-03-21 07:45:48.259124,T,S790
7566,2370,163,3860,2020-10-07 11:01:47.123071,of Columbia,2018,2020-10-07 11:01:47.123071,S, X9 1100
7567,1962,3685,5750,2019-01-12 08:03:21.393295,Kentucky,2019,2019-01-12 08:03:21.393295,T, X9 1100
7568,8511,3428,5179,2019-08-24 10:55:51.788509,Maryland,2019,2019-08-24 10:55:51.788509,S,S790
7569,2405,5493,8850,2020-05-10 11:53:53.946943,North Carolina,2011,2020-05-10 11:53:53.946943,S,S790
7570,8804,4565,3004,2019-09-07 10:22:29.005484,Guam,2020,2019-09-07 10:22:29.005484,W, X9 1100
7571,8935,8316,9404,2019-07-03 10:07:02.003287,Louisiana,2012,2019-07-03 10:07:02.003287,W, X9 1100
7572,9986,7097,9287,2019-01-18 04:06:56.692829,Maine,2019,2019-01-18 04:06:56.692829,S,S790
7573,9207,5527,5853,2019-03-22 09:20:10.910373,District ,2011,2019-03-22 09:20:10.910373,S,S790
7574,7346,774,6683,2019-11-06 10:14:25.554864,Minnesota,2013,2019-11-06 10:14:25.554864,X, X9 1100
7575,9049,9835,8850,2020-05-20 00:04:57.489262,California,2020,2020-05-20 00:04:57.489262,S, X9 1100
7576,4569,181,7761,2020-01-22 01:38:58.851156,Wisconsin,2010,2020-01-22 01:38:58.851156,X,S790
7577,5184,9393,8119,2020-01-08 05:53:03.420737,Ohio,2010,2020-01-08 05:53:03.420737,X, X9 1100
7578,7890,7429,7766,2019-04-20 11:21:15.619519,South Carolina,2015,2019-04-20 11:21:15.619519,T,S790
7579,2992,1674,3838,2020-07-07 08:04:16.680729,Nevada,2013,2020-07-07 08:04:16.680729,W,S790
7580,3691,3315,821,2019-09-13 08:42:09.970314,Minnesota,2013,2019-09-13 08:42:09.970314,W,S790
7581,2611,3779,7333,2020-05-05 02:34:08.239421,Michigan,2013,2020-05-05 02:34:08.239421,S,S790
7582,9415,985,6112,2019-09-10 05:11:21.051357,New Hampshire,2018,2019-09-10 05:11:21.051357,W, X9 1100
7583,91,784,7681,2020-10-15 05:01:40.458183,Florida,2017,2020-10-15 05:01:40.458183,W, X9 1100
7584,5652,2170,5920,2019-01-01 00:48:57.481354,Guam,2019,2019-01-01 00:48:57.481354,X, X9 1100
7585,5227,5118,1,2019-03-05 01:33:37.347914,Pennsylvania,2019,2019-03-05 01:33:37.347914,S,S790
7586,7397,81,5902,2020-02-10 02:04:23.107675,Vermont,2020,2020-02-10 02:04:23.107675,S,S790
7587,3232,4590,3356,2020-03-03 03:55:14.140699,New Hampshire,2015,2020-03-03 03:55:14.140699,S, X9 1100
7588,7430,9857,9262,2019-02-02 10:58:16.546126,Wyoming,2018,2019-02-02 10:58:16.546126,T,S790
7589,6164,4138,9971,2020-11-11 06:38:32.057704,Missouri,2013,2020-11-11 06:38:32.057704,S,S790
7590,931,6096,5861,2019-05-08 08:00:26.940299,Michigan,2020,2019-05-08 08:00:26.940299,W,S790
7591,8147,1683,2967,2019-10-19 01:09:53.716016,Ohio,2013,2019-10-19 01:09:53.716016,X, X9 1100
7592,8399,1801,2328,2019-09-15 05:14:32.323312,Illinois,2011,2019-09-15 05:14:32.323312,S, X9 1100
7593,1539,7898,690,2019-08-20 11:52:12.565870,West Virginia,2020,2019-08-20 11:52:12.565870,X,S790
7594,8279,5360,1518,2019-03-23 08:51:10.066663,Guam,2010,2019-03-23 08:51:10.066663,S,S790
7595,7997,194,1332,2019-03-07 09:34:31.556176,Wyoming,2010,2019-03-07 09:34:31.556176,W,S790
7596,446,285,3659,2020-08-15 03:54:22.863818,New York,2018,2020-08-15 03:54:22.863818,T, X9 1100
7597,4032,1338,1761,2019-01-16 02:41:40.191392,Louisiana,2016,2019-01-16 02:41:40.191392,X,S790
7598,4277,4092,6918,2019-05-03 04:03:25.797965,of Columbia,2018,2019-05-03 04:03:25.797965,S, X9 1100
7599,151,4075,5250,2019-03-09 02:00:30.774288,North Dakota,2020,2019-03-09 02:00:30.774288,S, X9 1100
7600,5359,5620,8935,2020-01-23 06:14:43.911120,New Jersey,2014,2020-01-23 06:14:43.911120,T,S790
7601,2255,1823,1308,2019-08-23 00:28:37.960155,Utah,2010,2019-08-23 00:28:37.960155,S, X9 1100
7602,9593,1600,2470,2020-08-03 05:02:01.475486,Indiana,2019,2020-08-03 05:02:01.475486,X, X9 1100
7603,5182,7265,2325,2020-07-11 06:53:56.637398,Massachusetts,2012,2020-07-11 06:53:56.637398,W,S790
7604,2187,2330,7838,2019-09-23 08:09:00.018690,Indiana,2012,2019-09-23 08:09:00.018690,T,S790
7605,3669,4561,1174,2019-06-01 07:01:37.192731,Rhode Island,2012,2019-06-01 07:01:37.192731,X, X9 1100
7606,1473,7230,7875,2019-07-21 09:40:30.135801,New Hampshire,2016,2019-07-21 09:40:30.135801,S,S790
7607,4780,1419,6506,2020-10-11 02:38:41.597593,Tennessee,2018,2020-10-11 02:38:41.597593,W,S790
7608,1452,6018,9201,2019-04-13 10:23:38.684655,New Mexico,2017,2019-04-13 10:23:38.684655,T,S790
7609,6992,6694,412,2019-02-03 09:38:09.260071,New Hampshire,2018,2019-02-03 09:38:09.260071,T,S790
7610,3939,7929,5360,2019-11-22 06:51:35.624421,Puerto Rico,2018,2019-11-22 06:51:35.624421,X,S790
7611,8184,8150,2418,2020-11-06 00:41:00.302146,Arkansas,2011,2020-11-06 00:41:00.302146,W,S790
7612,3625,5551,3432,2019-05-24 11:28:12.367339,Maine,2020,2019-05-24 11:28:12.367339,T,S790
7613,6855,8524,8187,2020-09-09 05:26:16.393568,Louisiana,2016,2020-09-09 05:26:16.393568,X,S790
7614,6324,4196,6326,2020-10-03 05:26:04.429193,Mississippi,2020,2020-10-03 05:26:04.429193,W,S790
7615,8267,2381,2413,2020-06-03 08:48:09.664802,Florida,2013,2020-06-03 08:48:09.664802,W,S790
7616,3958,8413,6563,2020-04-12 00:04:00.975789,Kansas,2014,2020-04-12 00:04:00.975789,W, X9 1100
7617,6721,2505,8045,2020-04-15 09:39:19.110629,Montana,2018,2020-04-15 09:39:19.110629,S,S790
7618,5820,2690,317,2019-06-22 10:58:32.937533,Puerto Rico,2015,2019-06-22 10:58:32.937533,S, X9 1100
7619,526,5477,3831,2020-03-23 07:54:45.771309,Illinois,2020,2020-03-23 07:54:45.771309,T, X9 1100
7620,5704,9687,8659,2019-03-17 07:01:11.161099,Idaho,2011,2019-03-17 07:01:11.161099,T, X9 1100
7621,8357,8325,6611,2019-07-18 01:10:20.682967,Texas,2016,2019-07-18 01:10:20.682967,W, X9 1100
7622,8153,1784,9993,2019-05-07 04:19:09.756756,Michigan,2011,2019-05-07 04:19:09.756756,T,S790
7623,3041,5949,3316,2019-08-03 08:24:48.605951,Idaho,2013,2019-08-03 08:24:48.605951,W,S790
7624,7494,163,1516,2019-09-23 01:52:10.509230,American Samoa,2013,2019-09-23 01:52:10.509230,X,S790
7625,8391,7363,1124,2020-11-07 00:53:41.215636,Illinois,2018,2020-11-07 00:53:41.215636,W, X9 1100
7626,767,3571,9958,2020-05-16 05:54:08.864738,Montana,2012,2020-05-16 05:54:08.864738,S,S790
7627,1159,3267,8515,2020-03-10 06:52:46.562316,Nebraska,2014,2020-03-10 06:52:46.562316,W, X9 1100
7628,4792,9316,369,2019-11-04 04:50:34.987466,New Jersey,2012,2019-11-04 04:50:34.987466,X,S790
7629,5028,2336,314,2020-08-04 08:03:04.578337,Oklahoma,2020,2020-08-04 08:03:04.578337,W,S790
7630,6338,4865,5243,2019-02-10 05:15:55.327338,Oregon,2017,2019-02-10 05:15:55.327338,W, X9 1100
7631,5542,2216,5028,2019-11-04 05:32:40.155681,Guam,2012,2019-11-04 05:32:40.155681,S, X9 1100
7632,8379,2172,2750,2020-10-14 01:28:11.343783,Nebraska,2013,2020-10-14 01:28:11.343783,T, X9 1100
7633,2781,8600,526,2020-07-15 01:16:23.563837,Michigan,2018,2020-07-15 01:16:23.563837,S,S790
7634,3650,7944,6468,2019-01-20 10:16:31.108770,New Jersey,2019,2019-01-20 10:16:31.108770,W, X9 1100
7635,9308,6717,2671,2019-11-23 06:06:57.739925,Illinois,2014,2019-11-23 06:06:57.739925,S, X9 1100
7636,5857,425,3338,2020-01-03 02:10:00.693623,of Columbia,2018,2020-01-03 02:10:00.693623,X,S790
7637,4264,2559,9895,2020-01-18 01:04:41.912975,Nevada,2011,2020-01-18 01:04:41.912975,W, X9 1100
7638,8540,4621,7178,2019-04-12 06:56:30.914248,Washington,2016,2019-04-12 06:56:30.914248,T,S790
7639,72,5253,5632,2020-11-09 05:29:01.740797,Washington,2013,2020-11-09 05:29:01.740797,S,S790
7640,9020,1946,5925,2019-07-02 11:11:15.916181,Texas,2012,2019-07-02 11:11:15.916181,W,S790
7641,6240,7764,9225,2020-08-01 10:44:55.252358,Nevada,2019,2020-08-01 10:44:55.252358,T, X9 1100
7642,2384,7839,2362,2019-10-17 11:09:38.493184,South Dakota,2016,2019-10-17 11:09:38.493184,X, X9 1100
7643,8808,6282,7520,2020-05-10 08:14:15.251859,Louisiana,2017,2020-05-10 08:14:15.251859,X, X9 1100
7644,7799,9302,1139,2020-04-10 11:27:25.175568,Rhode Island,2014,2020-04-10 11:27:25.175568,S,S790
7645,3356,5131,168,2020-06-17 01:36:14.008973,Idaho,2011,2020-06-17 01:36:14.008973,T,S790
7646,6913,6121,5439,2020-01-16 06:46:57.131408,Massachusetts,2016,2020-01-16 06:46:57.131408,S,S790
7647,7781,3833,9388,2020-10-09 04:30:20.859102,Mississippi,2012,2020-10-09 04:30:20.859102,X,S790
7648,260,9539,3450,2020-11-16 02:30:02.559401,Virginia,2010,2020-11-16 02:30:02.559401,X, X9 1100
7649,9306,6392,3340,2019-05-18 07:24:04.533147,Connecticut,2013,2019-05-18 07:24:04.533147,X,S790
7650,6706,7796,9724,2019-03-19 09:10:08.354337,Maine,2018,2019-03-19 09:10:08.354337,S, X9 1100
7651,9121,8564,270,2019-10-18 11:55:50.614287,Kansas,2019,2019-10-18 11:55:50.614287,S,S790
7652,7047,3469,4615,2020-05-09 09:26:34.509144,Maine,2019,2020-05-09 09:26:34.509144,X,S790
7653,9397,95,5753,2020-10-19 02:27:32.705036,New Hampshire,2017,2020-10-19 02:27:32.705036,X, X9 1100
7654,3891,1320,2404,2019-05-04 09:48:15.341593,Louisiana,2016,2019-05-04 09:48:15.341593,S, X9 1100
7655,5952,6356,4469,2019-03-06 07:11:21.176998,Guam,2011,2019-03-06 07:11:21.176998,X,S790
7656,6340,8408,1161,2020-10-07 00:34:38.369464,Arizona,2011,2020-10-07 00:34:38.369464,T, X9 1100
7657,5281,5865,603,2020-11-15 11:56:29.039591,North Carolina,2019,2020-11-15 11:56:29.039591,X,S790
7658,8817,475,6799,2020-10-05 11:57:26.479518,Tennessee,2012,2020-10-05 11:57:26.479518,S,S790
7659,1409,8940,998,2019-07-13 02:49:39.749761,Florida,2016,2019-07-13 02:49:39.749761,X, X9 1100
7660,9755,474,4763,2019-11-08 02:21:00.352142,Pennsylvania,2019,2019-11-08 02:21:00.352142,W,S790
7661,8262,6487,3232,2020-07-17 10:46:19.800287,Arizona,2014,2020-07-17 10:46:19.800287,X, X9 1100
7662,2924,3295,9872,2020-06-13 08:49:45.816102,Vermont,2017,2020-06-13 08:49:45.816102,W, X9 1100
7663,7552,5260,4409,2019-09-08 10:24:08.170362,Maryland,2013,2019-09-08 10:24:08.170362,T, X9 1100
7664,2635,6938,4247,2020-06-21 07:58:12.329248,Missouri,2016,2020-06-21 07:58:12.329248,W, X9 1100
7665,9032,7014,1961,2020-05-10 11:31:36.507453,Rhode Island,2013,2020-05-10 11:31:36.507453,S, X9 1100
7666,2917,4890,4131,2020-10-08 06:24:25.106711,Tennessee,2020,2020-10-08 06:24:25.106711,X,S790
7667,2628,2164,2955,2020-07-18 09:46:46.330856,American Samoa,2010,2020-07-18 09:46:46.330856,X, X9 1100
7668,5115,9437,2229,2019-11-13 08:17:21.162194,Colorado,2017,2019-11-13 08:17:21.162194,T, X9 1100
7669,1774,1480,3621,2019-08-14 11:11:33.803710,Oregon,2014,2019-08-14 11:11:33.803710,S, X9 1100
7670,1187,6848,4856,2020-11-08 10:40:38.193746,Ohio,2011,2020-11-08 10:40:38.193746,X, X9 1100
7671,9026,2346,3698,2019-09-10 08:03:17.891900,North Carolina,2019,2019-09-10 08:03:17.891900,S,S790
7672,4001,6873,2427,2020-04-24 04:51:19.462828,Texas,2015,2020-04-24 04:51:19.462828,W,S790
7673,2375,7049,4930,2020-06-02 07:54:57.147416,Mississippi,2012,2020-06-02 07:54:57.147416,T, X9 1100
7674,8612,2502,1468,2020-03-09 11:55:47.970229,Virginia,2013,2020-03-09 11:55:47.970229,T,S790
7675,6215,2031,9328,2019-08-19 09:32:24.844289,Delaware,2014,2019-08-19 09:32:24.844289,X, X9 1100
7676,6604,9813,3255,2020-06-14 04:25:10.232459,Oregon,2011,2020-06-14 04:25:10.232459,T,S790
7677,6337,7776,7783,2020-11-07 07:30:34.014329,American Samoa,2020,2020-11-07 07:30:34.014329,S,S790
7678,3825,4657,7576,2019-01-18 09:43:08.816298,Virgin Islands,2020,2019-01-18 09:43:08.816298,X, X9 1100
7679,9529,9718,5181,2020-03-24 09:35:10.107074,Massachusetts,2013,2020-03-24 09:35:10.107074,X, X9 1100
7680,140,6751,7667,2020-08-07 02:48:57.853335,North Dakota,2016,2020-08-07 02:48:57.853335,S,S790
7681,2351,4485,7701,2019-01-07 06:21:35.518321,Delaware,2011,2019-01-07 06:21:35.518321,W, X9 1100
7682,5653,1574,7492,2019-07-12 06:17:34.855731,of Columbia,2010,2019-07-12 06:17:34.855731,W,S790
7683,3965,3071,7876,2020-01-03 03:52:31.338584,West Virginia,2017,2020-01-03 03:52:31.338584,W,S790
7684,1378,3497,1510,2020-03-10 10:08:42.447722,Michigan,2012,2020-03-10 10:08:42.447722,W,S790
7685,2302,4839,6149,2020-06-14 11:42:09.499676,Kansas,2011,2020-06-14 11:42:09.499676,W,S790
7686,1499,5766,552,2020-08-18 08:41:11.538250,Oklahoma,2016,2020-08-18 08:41:11.538250,X, X9 1100
7687,3794,2178,3345,2019-01-18 03:05:15.231126,Louisiana,2011,2019-01-18 03:05:15.231126,T, X9 1100
7688,1007,3300,8190,2020-08-04 03:51:57.118367,Kentucky,2013,2020-08-04 03:51:57.118367,W,S790
7689,7716,6972,180,2019-11-07 03:21:31.246576,Hawaii,2017,2019-11-07 03:21:31.246576,T, X9 1100
7690,4952,5678,494,2019-11-13 04:07:21.778083,Kansas,2017,2019-11-13 04:07:21.778083,X,S790
7691,8623,1427,8505,2020-08-24 09:11:36.828181,California,2018,2020-08-24 09:11:36.828181,W,S790
7692,5899,1620,477,2019-02-14 11:03:35.458966,North Carolina,2016,2019-02-14 11:03:35.458966,T,S790
7693,9477,1754,3410,2019-10-05 04:18:23.477186,Pennsylvania,2013,2019-10-05 04:18:23.477186,S,S790
7694,1770,3396,9704,2019-02-21 06:23:53.188115,North Dakota,2019,2019-02-21 06:23:53.188115,X, X9 1100
7695,7763,5361,7248,2019-02-16 09:01:20.642301,Iowa,2016,2019-02-16 09:01:20.642301,X, X9 1100
